RL.R,I(AM1.nA),V(un3),
5900,0.000057457343069990855,0.169499162056473,
6000,0.00005741610311166572,0.17224830933499716,
6100,0.000057374922310769265,0.17499351304784627,
6200,0.00005733380054010352,0.1777347816743209,
6300,0.00005729273767283489,0.1804721236694299,
6400,0.000057251733582492885,0.18320554746397724,
6500,0.00005721078814296881,0.18593506146464864,
6600,0.000057169901228514486,0.1886606740540978,
6700,0.000057129072713740934,0.19138239359103212,
6800,0.00005708830247361712,0.19410022841029823,
6900,0.00005704759038346868,0.19681418682296695,
7000,0.00005700693631897662,0.19952427711641815,
7100,0.00005696634015617608,0.20223050755442507,
7200,0.000056925801771455056,0.20493288637723822,
7300,0.00005688532104155317,0.20763142180166907,
7400,0.000056844897843560384,0.21032612202117343,
7500,0.00005680453205491579,0.2130169952059342,
7600,0.000056764223553406344,0.2157040495029441,
7700,0.00005672397221716565,0.21838729303608778,
7800,0.000056683777924672744,0.22106673390622372,
7900,0.00005664364055475083,0.22374238019126577,
